Date,Store,Category,Sales,Profit,Quantity
2024-06-25,B,Dairy,2621,759,78
2024-06-25,B,Beverages,1360,269,70
2024-06-25,B,Fruits,2460,696,31
2024-06-25,A,Fruits,4608,1156,33
2024-06-25,A,Snacks,3199,846,52
2024-06-25,B,Snacks,3024,623,82
2024-06-25,A,Dairy,4174,1097,35
2024-06-25,A,Bakery,842,138,27
2024-06-25,A,Beverages,2269,582,32
2024-06-26,C,Dairy,3769,966,21
2024-06-26,C,Beverages,2466,668,92
2024-06-26,C,Snacks,3716,934,95
2024-06-26,C,Fruits,3196,735,34
2024-06-26,B,Bakery,2448,648,24
2024-06-26,B,Dairy,4944,770,84
2024-06-26,B,Beverages,4232,1213,101
2024-06-26,C,Bakery,3610,561,104
2024-06-26,B,Fruits,3509,570,22
2024-06-26,A,Bakery,4876,907,80
2024-06-26,A,Dairy,4728,820,27
2024-06-26,A,Beverages,4214,903,24
2024-06-26,A,Snacks,832,168,91
2024-06-26,A,Fruits,2136,382,102
2024-06-26,B,Snacks,4653,1102,55
2024-06-27,C,Bakery,2209,515,33
2024-06-27,C,Dairy,4477,1267,69
2024-06-27,C,Beverages,946,180,42
2024-06-27,C,Snacks,2663,610,88
2024-06-27,C,Fruits,2080,463,100
2024-06-27,B,Bakery,2525,639,108
2024-06-27,B,Dairy,4723,1263,44
2024-06-27,B,Beverages,1201,260,113
2024-06-27,B,Fruits,4291,810,29
2024-06-27,A,Bakery,2445,507,87
2024-06-27,A,Dairy,1420,221,98
2024-06-27,A,Beverages,3922,1000,28
2024-06-27,A,Fruits,812,130,47
2024-06-27,B,Snacks,2845,783,94
2024-06-27,A,Snacks,4421,1204,119
2024-06-28,C,Bakery,3888,791,114
2024-06-28,B,Dairy,3584,934,109
2024-06-28,C,Dairy,3803,1097,92
2024-06-28,C,Beverages,1838,299,29
2024-06-28,C,Snacks,1463,334,107
2024-06-28,C,Fruits,1580,390,85
2024-06-28,B,Bakery,2015,425,51
2024-06-28,B,Beverages,2144,506,87
2024-06-28,B,Fruits,1296,278,91
2024-06-28,A,Bakery,4769,1376,46
2024-06-28,A,Dairy,4270,889,102
2024-06-28,A,Beverages,2044,444,43
2024-06-28,A,Snacks,3790,816,63
2024-06-28,A,Fruits,2521,734,108
2024-06-28,B,Snacks,1709,313,82
2024-06-29,C,Dairy,829,184,42
2024-06-29,C,Beverages,3722,716,101
2024-06-29,C,Snacks,3856,766,76
2024-06-29,C,Fruits,2045,328,52
2024-06-29,B,Bakery,4039,1081,63
2024-06-29,B,Dairy,891,254,42
2024-06-29,B,Beverages,2574,390,28
2024-06-29,C,Bakery,2057,369,76
2024-06-29,B,Fruits,3938,703,62
2024-06-29,A,Bakery,4367,1129,58
2024-06-29,A,Dairy,1958,488,77
2024-06-29,A,Beverages,2665,504,73
2024-06-29,A,Snacks,4453,802,95
2024-06-29,A,Fruits,2589,405,112
2024-06-29,B,Snacks,4996,982,75
2024-06-30,C,Bakery,4556,1129,47
2024-06-30,C,Dairy,1586,416,40
2024-06-30,C,Beverages,4908,1389,62
2024-06-30,C,Snacks,2413,461,111
2024-06-30,C,Fruits,2458,685,72
2024-06-30,B,Bakery,1403,360,70
2024-06-30,B,Dairy,1665,352,57
2024-06-30,B,Beverages,1043,247,92
2024-06-30,B,Fruits,3828,729,117
2024-06-30,A,Bakery,1573,381,104
2024-06-30,A,Dairy,1986,522,34
2024-06-30,A,Beverages,979,283,53
2024-06-30,A,Snacks,3650,805,116
2024-06-30,A,Fruits,1704,453,32
2024-06-30,B,Snacks,3437,782,38
2024-07-01,B,Bakery,2512,487,60
2024-07-01,C,Bakery,1786,521,66
2024-07-01,C,Dairy,1124,185,76
2024-07-01,C,Beverages,1095,188,25
2024-07-01,C,Snacks,2585,737,107
2024-07-01,C,Fruits,2084,439,114
2024-07-01,B,Dairy,4814,1353,109
2024-07-01,B,Beverages,1070,203,27
2024-07-01,B,Snacks,1670,386,22
2024-07-01,B,Fruits,2517,444,20
2024-07-01,A,Bakery,1511,252,118
2024-07-01,A,Dairy,3982,824,21
2024-07-01,A,Beverages,3177,916,44
2024-07-01,A,Snacks,2403,409,63
2024-07-01,A,Fruits,4977,1120,119
2024-07-02,C,Bakery,3045,606,96
2024-07-02,C,Dairy,938,167,94
2024-07-02,C,Beverages,3470,895,109
2024-07-02,C,Snacks,986,185,81
2024-07-02,C,Fruits,2701,659,105
2024-07-02,B,Bakery,1888,524,23
2024-07-02,B,Dairy,3581,795,110
2024-07-02,B,Beverages,1425,274,43
2024-07-02,B,Snacks,2359,674,97
2024-07-02,B,Fruits,3629,954,77
2024-07-02,A,Bakery,2907,739,22
2024-07-02,A,Dairy,4486,1038,29
2024-07-02,A,Beverages,1869,437,37
2024-07-02,A,Snacks,1164,330,109
2024-07-02,A,Fruits,4493,762,32
2024-07-03,C,Dairy,2775,595,36
2024-07-03,C,Beverages,3260,801,69
2024-07-03,C,Snacks,4514,1119,68
2024-07-03,C,Fruits,3640,633,20
2024-07-03,B,Bakery,2551,423,25
2024-07-03,B,Dairy,4199,1227,68
2024-07-03,B,Beverages,2632,732,49
2024-07-03,C,Bakery,4656,726,68
2024-07-03,B,Fruits,1376,324,52
2024-07-03,A,Bakery,4788,1266,79
2024-07-03,A,Dairy,3785,608,67
2024-07-03,A,Beverages,3135,539,117
2024-07-03,A,Snacks,4761,804,88
2024-07-03,A,Fruits,1681,364,97
2024-07-03,B,Snacks,1260,355,78
2024-07-04,C,Dairy,1182,268,36
2024-07-04,C,Beverages,4851,1331,55
2024-07-04,C,Snacks,3834,951,71
2024-07-04,C,Fruits,4610,747,72
2024-07-04,B,Bakery,4286,998,51
2024-07-04,B,Dairy,4414,726,110
2024-07-04,B,Beverages,3386,616,105
2024-07-04,C,Bakery,4610,1158,41
2024-07-04,B,Fruits,1888,551,107
2024-07-04,A,Bakery,1436,223,83
2024-07-04,A,Dairy,1046,167,39
2024-07-04,A,Beverages,1993,529,34
2024-07-04,A,Snacks,1776,306,69
2024-07-04,A,Fruits,3763,1034,69
2024-07-04,B,Snacks,4444,711,34
2024-07-05,C,Bakery,3420,810,106
2024-07-05,C,Dairy,2828,498,73
2024-07-05,C,Beverages,2098,342,26
2024-07-05,C,Snacks,2822,646,107
2024-07-05,C,Fruits,1993,335,96
2024-07-05,B,Bakery,1825,300,91
2024-07-05,B,Dairy,1258,208,80
2024-07-05,B,Beverages,1989,445,104
2024-07-05,B,Fruits,1467,364,84
2024-07-05,A,Bakery,3222,596,77
2024-07-05,A,Dairy,880,226,64
2024-07-05,A,Beverages,3769,949,119
2024-07-05,A,Snacks,2448,549,54
2024-07-05,A,Fruits,1679,334,46
2024-07-05,B,Snacks,4298,770,56
2024-07-06,B,Dairy,1764,400,119
2024-07-06,C,Dairy,3938,659,63
2024-07-06,C,Beverages,851,237,101
2024-07-06,C,Snacks,3819,1045,20
2024-07-06,C,Fruits,1913,415,87
2024-07-06,B,Bakery,4054,971,76
2024-07-06,B,Beverages,3454,814,31
2024-07-06,C,Bakery,3079,780,98
2024-07-06,B,Fruits,3466,604,99
2024-07-06,A,Fruits,3089,594,94
2024-07-06,A,Snacks,2285,351,99
2024-07-06,B,Snacks,2981,581,68
2024-07-06,A,Dairy,4892,1328,67
2024-07-06,A,Bakery,4942,947,97
2024-07-06,A,Beverages,1565,387,26
2024-07-07,C,Dairy,4557,1261,68
2024-07-07,C,Beverages,4320,855,80
2024-07-07,C,Snacks,4138,1240,48
2024-07-07,C,Fruits,2558,726,104
2024-07-07,B,Bakery,1251,344,40
2024-07-07,B,Dairy,2294,605,104
2024-07-07,B,Beverages,2554,513,52
2024-07-07,C,Bakery,4736,1327,96
2024-07-07,B,Fruits,3132,601,108
2024-07-07,A,Bakery,3339,949,20
2024-07-07,A,Dairy,2655,482,77
2024-07-07,A,Beverages,1846,336,37
2024-07-07,A,Snacks,2786,695,93
2024-07-07,A,Fruits,1874,384,72
2024-07-07,B,Snacks,1788,288,109
2024-07-08,C,Bakery,1729,291,88
2024-07-08,C,Dairy,3303,764,98
2024-07-08,C,Beverages,1574,436,116
2024-07-08,C,Snacks,4785,773,115
2024-07-08,C,Fruits,3550,901,105
2024-07-08,B,Bakery,866,234,80
2024-07-08,B,Dairy,3841,1044,116
2024-07-08,B,Beverages,1398,262,115
2024-07-08,B,Fruits,2210,445,78
2024-07-08,A,Bakery,1271,294,93
2024-07-08,A,Dairy,1664,462,96
2024-07-08,A,Beverages,4975,1128,50
2024-07-08,A,Fruits,2219,610,74
2024-07-08,B,Snacks,4801,1036,68
2024-07-08,A,Snacks,2246,435,52
2024-07-09,C,Bakery,1792,476,21
2024-07-09,B,Dairy,3693,954,22
2024-07-09,C,Dairy,3844,745,28
2024-07-09,C,Beverages,3231,885,103
2024-07-09,C,Snacks,1215,310,83
2024-07-09,C,Fruits,4495,754,40
2024-07-09,B,Bakery,4328,926,32
2024-07-09,B,Beverages,1490,386,35
2024-07-09,B,Fruits,4907,1315,84
2024-07-09,A,Bakery,3933,758,50
2024-07-09,A,Dairy,4119,994,109
2024-07-09,A,Beverages,1327,297,40
2024-07-09,A,Snacks,1984,352,52
2024-07-09,A,Fruits,2305,581,45
2024-07-09,B,Snacks,3490,788,109
2024-07-10,C,Dairy,4463,945,83
2024-07-10,C,Beverages,2007,513,33
2024-07-10,C,Snacks,4353,1274,38
2024-07-10,C,Fruits,2392,621,57
2024-07-10,B,Bakery,1180,237,31
2024-07-10,B,Dairy,4863,1255,90
2024-07-10,B,Beverages,2815,434,107
2024-07-10,C,Bakery,3427,993,110
2024-07-10,B,Fruits,1432,331,116
2024-07-10,A,Bakery,1776,334,114
2024-07-10,A,Dairy,3154,666,101
2024-07-10,A,Beverages,3197,817,103
2024-07-10,A,Snacks,1691,317,108
2024-07-10,A,Fruits,4361,684,112
2024-07-10,B,Snacks,4899,1156,105
2024-07-11,C,Bakery,4783,1175,71
2024-07-11,C,Dairy,4031,890,57
2024-07-11,C,Beverages,3284,930,82
2024-07-11,C,Snacks,4296,1032,26
2024-07-11,C,Fruits,1969,545,76
2024-07-11,B,Bakery,4850,1299,101
2024-07-11,B,Dairy,3353,656,88
2024-07-11,B,Beverages,1959,361,22
2024-07-11,B,Fruits,3364,933,78
2024-07-11,A,Bakery,2737,441,52
2024-07-11,A,Dairy,3787,805,64
2024-07-11,A,Beverages,4136,694,28
2024-07-11,A,Snacks,896,187,38
2024-07-11,A,Fruits,3274,800,99
2024-07-11,B,Snacks,1632,443,102
2024-07-12,B,Bakery,4655,1004,60
2024-07-12,C,Bakery,4651,774,23
2024-07-12,C,Dairy,2471,670,78
2024-07-12,C,Beverages,4049,953,105
2024-07-12,C,Snacks,2771,739,21
2024-07-12,C,Fruits,4598,1023,119
2024-07-12,B,Dairy,2389,519,29
2024-07-12,B,Beverages,3894,645,113
2024-07-12,B,Snacks,4429,1220,86
2024-07-12,B,Fruits,4044,926,36
2024-07-12,A,Bakery,3900,922,58
2024-07-12,A,Dairy,2385,676,75
2024-07-12,A,Beverages,2562,581,52
2024-07-12,A,Snacks,4140,1041,91
2024-07-12,A,Fruits,3435,992,36
2024-07-13,C,Bakery,2931,877,96
2024-07-13,C,Dairy,4808,1368,109
2024-07-13,C,Beverages,2272,365,48
2024-07-13,C,Snacks,3344,655,79
2024-07-13,C,Fruits,4732,1254,49
2024-07-13,B,Bakery,3010,669,34
2024-07-13,B,Dairy,4002,918,86
2024-07-13,B,Beverages,2084,396,96
2024-07-13,B,Snacks,953,250,29
2024-07-13,B,Fruits,4071,1212,62
2024-07-13,A,Bakery,3948,924,51
2024-07-13,A,Dairy,3681,1033,29
2024-07-13,A,Beverages,4133,639,108
2024-07-13,A,Snacks,4902,1192,106
2024-07-13,A,Fruits,2942,724,60
2024-07-14,C,Dairy,2011,355,27
2024-07-14,C,Beverages,3568,782,74
2024-07-14,C,Snacks,2373,506,67
2024-07-14,C,Fruits,4751,1374,112
2024-07-14,B,Bakery,4914,741,20
2024-07-14,B,Dairy,4572,723,96
2024-07-14,B,Beverages,1850,533,89
2024-07-14,C,Bakery,1960,394,109
2024-07-14,B,Fruits,1302,249,79
2024-07-14,A,Bakery,3880,772,72
2024-07-14,A,Dairy,2301,350,102
2024-07-14,A,Beverages,3186,481,66
2024-07-14,A,Snacks,1581,425,87
2024-07-14,A,Fruits,3332,822,97
2024-07-14,B,Snacks,1423,417,114
2024-07-15,C,Dairy,4312,1111,32
2024-07-15,C,Beverages,1233,330,51
2024-07-15,C,Snacks,987,293,76
2024-07-15,C,Fruits,3303,689,32
2024-07-15,B,Bakery,2161,523,99
2024-07-15,B,Dairy,2140,405,65
2024-07-15,B,Beverages,4616,1052,111
2024-07-15,C,Bakery,1237,344,48
2024-07-15,B,Fruits,2012,579,85
2024-07-15,A,Bakery,2273,356,44
2024-07-15,A,Dairy,978,202,51
2024-07-15,A,Beverages,4356,1134,75
2024-07-15,A,Snacks,1895,330,33
2024-07-15,A,Fruits,3454,810,89
2024-07-15,B,Snacks,1219,308,95
2024-07-16,C,Bakery,1597,301,37
2024-07-16,C,Dairy,3172,818,50
2024-07-16,C,Beverages,3593,710,96
2024-07-16,C,Snacks,4894,1067,43
2024-07-16,C,Fruits,4235,802,106
2024-07-16,B,Bakery,869,151,89
2024-07-16,B,Dairy,4730,853,71
2024-07-16,B,Beverages,3904,939,23
2024-07-16,B,Fruits,2034,587,65
2024-07-16,A,Bakery,1230,238,59
2024-07-16,A,Dairy,1027,252,44
2024-07-16,A,Beverages,1484,430,32
2024-07-16,A,Snacks,4374,879,93
2024-07-16,A,Fruits,1596,460,67
2024-07-16,B,Snacks,1568,297,38
2024-07-17,B,Dairy,1937,350,114
2024-07-17,C,Dairy,1516,424,70
2024-07-17,C,Beverages,4546,998,62
2024-07-17,C,Snacks,2541,471,81
2024-07-17,C,Fruits,3957,1091,81
2024-07-17,B,Bakery,1989,495,82
2024-07-17,B,Beverages,2659,560,44
2024-07-17,C,Bakery,1190,180,64
2024-07-17,B,Fruits,2818,815,113
2024-07-17,A,Fruits,4248,943,79
2024-07-17,A,Snacks,4439,1009,50
2024-07-17,B,Snacks,3114,671,80
2024-07-17,A,Dairy,2058,418,82
2024-07-17,A,Bakery,2502,648,90
2024-07-17,A,Beverages,1697,420,116
2024-07-18,C,Dairy,3466,684,37
2024-07-18,C,Beverages,4373,793,54
2024-07-18,C,Snacks,1915,317,118
2024-07-18,C,Fruits,4266,991,109
2024-07-18,B,Bakery,2840,449,25
2024-07-18,B,Dairy,3215,590,71
2024-07-18,B,Beverages,3338,971,26
2024-07-18,C,Bakery,3394,965,47
2024-07-18,B,Fruits,1531,271,51
2024-07-18,A,Bakery,2519,529,63
2024-07-18,A,Dairy,3692,663,114
2024-07-18,A,Beverages,3524,830,85
2024-07-18,A,Snacks,3931,891,59
2024-07-18,A,Fruits,3837,977,61
2024-07-18,B,Snacks,1635,247,92
2024-07-19,C,Bakery,2294,434,98
2024-07-19,C,Dairy,2490,436,59
2024-07-19,C,Beverages,880,215,55
2024-07-19,C,Snacks,2709,534,39
2024-07-19,C,Fruits,2304,591,90
2024-07-19,B,Bakery,1034,218,112
2024-07-19,B,Dairy,1512,328,48
2024-07-19,B,Beverages,2592,389,26
2024-07-19,B,Fruits,3350,546,106
2024-07-19,A,Bakery,2684,520,107
2024-07-19,A,Dairy,1132,177,63
2024-07-19,A,Beverages,1106,210,102
2024-07-19,A,Fruits,3717,780,28
2024-07-19,B,Snacks,3909,901,30
2024-07-19,A,Snacks,4691,1109,54
2024-07-20,C,Bakery,2116,344,110
2024-07-20,B,Dairy,1007,283,85
2024-07-20,C,Dairy,4412,1281,45
2024-07-20,C,Beverages,2635,405,24
2024-07-20,C,Snacks,1555,342,58
2024-07-20,C,Fruits,989,235,90
2024-07-20,B,Bakery,3686,687,113
2024-07-20,B,Beverages,1349,369,22
2024-07-20,B,Fruits,1293,374,93
2024-07-20,A,Bakery,1296,221,75
2024-07-20,A,Dairy,4565,796,60
2024-07-20,A,Beverages,1263,258,43
2024-07-20,A,Snacks,2876,586,80
2024-07-20,A,Fruits,1238,280,38
2024-07-20,B,Snacks,2492,728,21
2024-07-21,C,Dairy,4887,999,42
2024-07-21,C,Beverages,4337,712,30
2024-07-21,C,Snacks,1654,430,103
2024-07-21,C,Fruits,4770,901,99
2024-07-21,B,Bakery,4561,1341,60
2024-07-21,B,Dairy,1460,352,95
2024-07-21,B,Beverages,2087,355,48
2024-07-21,C,Bakery,1615,304,39
2024-07-21,B,Fruits,807,174,51
2024-07-21,A,Bakery,3068,776,118
2024-07-21,A,Dairy,3209,822,96
2024-07-21,A,Beverages,1360,358,92
2024-07-21,A,Snacks,1945,558,62
2024-07-21,A,Fruits,4820,736,49
2024-07-21,B,Snacks,2217,593,32
2024-07-22,C,Bakery,1855,471,82
2024-07-22,C,Dairy,4459,786,102
2024-07-22,C,Beverages,4957,945,66
2024-07-22,C,Snacks,1561,399,45
2024-07-22,C,Fruits,3770,595,31
2024-07-22,B,Bakery,881,245,107
2024-07-22,B,Dairy,1272,353,82
2024-07-22,B,Beverages,4747,981,101
2024-07-22,B,Fruits,2184,571,71
2024-07-22,A,Bakery,3638,729,22
2024-07-22,A,Dairy,2473,447,40
2024-07-22,A,Beverages,3350,740,91
2024-07-22,A,Snacks,2064,433,32
2024-07-22,A,Fruits,1722,475,21
2024-07-22,B,Snacks,3699,985,80
2024-07-23,B,Dairy,1593,402,85
2024-07-23,C,Dairy,2287,569,55
2024-07-23,C,Beverages,3376,614,79
2024-07-23,C,Snacks,1916,377,76
2024-07-23,C,Fruits,4737,1089,98
2024-07-23,B,Bakery,1910,358,60
2024-07-23,B,Beverages,2177,462,94
2024-07-23,C,Bakery,4992,1385,114
2024-07-23,B,Fruits,4314,862,26
2024-07-23,A,Bakery,3610,1064,40
2024-07-23,A,Dairy,2003,585,23
2024-07-23,A,Beverages,2299,562,58
2024-07-23,A,Snacks,2019,448,24
2024-07-23,A,Fruits,4716,988,111
2024-07-23,B,Snacks,944,222,103
2024-07-24,C,Bakery,3839,648,49
2024-07-24,C,Dairy,4278,717,104
2024-07-24,C,Beverages,1202,287,35
2024-07-24,C,Snacks,865,170,58
2024-07-24,C,Fruits,1264,252,41
2024-07-24,B,Bakery,3665,618,33
2024-07-24,B,Dairy,1027,250,85
2024-07-24,B,Beverages,2491,733,90
2024-07-24,B,Snacks,2221,348,108
2024-07-24,B,Fruits,1619,482,109
2024-07-24,A,Bakery,2460,531,79
2024-07-24,A,Dairy,3836,623,22
2024-07-24,A,Beverages,2044,347,25
2024-07-24,A,Snacks,3948,728,99
2024-07-24,A,Fruits,2159,401,87
2024-07-25,C,Dairy,2045,322,73
2024-07-25,C,Beverages,3966,1152,60
2024-07-25,C,Snacks,3930,872,72
2024-07-25,C,Fruits,2755,579,89
2024-07-25,B,Bakery,3539,908,118
2024-07-25,B,Dairy,4431,1193,51
2024-07-25,B,Beverages,3868,640,23
2024-07-25,C,Bakery,3196,776,78
2024-07-25,B,Fruits,1936,296,24
2024-07-25,A,Bakery,2460,606,80
2024-07-25,A,Dairy,1064,245,112
2024-07-25,A,Beverages,1141,224,24
2024-07-25,A,Snacks,1192,287,95
2024-07-25,A,Fruits,3577,553,80
2024-07-25,B,Snacks,2190,407,108
2024-07-26,C,Dairy,1540,289,109
2024-07-26,C,Beverages,2865,591,56
2024-07-26,C,Snacks,3327,500,25
2024-07-26,C,Fruits,4287,1007,107
2024-07-26,B,Bakery,2553,673,99
2024-07-26,B,Dairy,2129,357,56
2024-07-26,B,Beverages,3739,571,29
2024-07-26,C,Bakery,2271,360,20
2024-07-26,B,Fruits,2217,662,75
2024-07-26,A,Bakery,4575,839,102
2024-07-26,A,Dairy,1140,187,107
2024-07-26,A,Beverages,1831,475,116
2024-07-26,A,Snacks,1622,313,76
2024-07-26,A,Fruits,4411,793,37
2024-07-26,B,Snacks,4454,1293,36
2024-07-27,C,Bakery,4164,993,56
2024-07-27,C,Dairy,3756,750,81
2024-07-27,C,Beverages,2449,376,75
2024-07-27,C,Snacks,1909,287,37
2024-07-27,C,Fruits,3711,697,51
2024-07-27,B,Bakery,920,153,112
2024-07-27,B,Dairy,4981,750,25
2024-07-27,B,Beverages,2057,347,78
2024-07-27,B,Fruits,1369,238,73
2024-07-27,A,Bakery,1067,277,40
2024-07-27,A,Dairy,1523,357,45
2024-07-27,A,Beverages,2075,429,31
2024-07-27,A,Snacks,3622,1046,75
2024-07-27,A,Fruits,2694,731,29
2024-07-27,B,Snacks,1070,187,84
2024-07-28,B,Dairy,4755,1294,73
2024-07-28,C,Dairy,4518,1167,35
2024-07-28,C,Beverages,3496,618,116
2024-07-28,C,Snacks,2546,543,75
2024-07-28,C,Fruits,3688,963,119
2024-07-28,B,Bakery,4838,1153,48
2024-07-28,B,Beverages,3763,1024,67
2024-07-28,C,Bakery,3493,590,30
2024-07-28,B,Fruits,3023,823,50
2024-07-28,A,Fruits,1602,430,71
2024-07-28,A,Snacks,4283,649,113
2024-07-28,B,Snacks,3294,818,93
2024-07-28,A,Dairy,3120,528,59
2024-07-28,A,Bakery,1951,438,75
2024-07-28,A,Beverages,3807,630,45
2024-07-29,C,Dairy,3417,766,82
2024-07-29,C,Beverages,2678,749,22
2024-07-29,C,Snacks,4697,1370,37
2024-07-29,C,Fruits,4250,1045,101
2024-07-29,B,Bakery,1214,294,86
2024-07-29,B,Dairy,1461,436,57
2024-07-29,B,Beverages,3876,922,95
2024-07-29,C,Bakery,4344,785,43
2024-07-29,B,Fruits,4680,1255,64
2024-07-29,A,Bakery,3527,544,73
2024-07-29,A,Dairy,4636,1272,31
2024-07-29,A,Beverages,4987,889,107
2024-07-29,A,Snacks,4329,1099,39
2024-07-29,A,Fruits,1561,251,61
2024-07-29,B,Snacks,936,239,81
2024-07-30,C,Bakery,1391,339,25
2024-07-30,C,Dairy,1370,410,108
2024-07-30,C,Beverages,1352,298,72
2024-07-30,C,Snacks,3627,733,89
2024-07-30,C,Fruits,4712,1094,93
2024-07-30,B,Bakery,2221,349,35
2024-07-30,B,Dairy,4517,994,91
2024-07-30,B,Beverages,3311,977,109
2024-07-30,B,Fruits,2083,365,91
2024-07-30,A,Bakery,2700,723,61
2024-07-30,A,Dairy,2182,385,81
2024-07-30,A,Beverages,2315,647,40
2024-07-30,A,Fruits,4237,676,56
2024-07-30,B,Snacks,3065,714,67
2024-07-30,A,Snacks,3186,538,72
2024-07-31,C,Bakery,2148,424,72
2024-07-31,B,Dairy,3893,994,63
2024-07-31,C,Dairy,3068,831,43
2024-07-31,C,Beverages,3983,949,55
2024-07-31,C,Snacks,2418,426,119
2024-07-31,C,Fruits,3724,1100,25
2024-07-31,B,Bakery,2187,641,70
2024-07-31,B,Beverages,3536,828,113
2024-07-31,B,Fruits,3767,655,118
2024-07-31,A,Bakery,4994,969,49
2024-07-31,A,Dairy,3838,925,49
2024-07-31,A,Beverages,4306,953,84
2024-07-31,A,Snacks,3696,803,33
2024-07-31,A,Fruits,3747,927,117
2024-07-31,B,Snacks,3090,613,37
2024-08-01,C,Dairy,4595,875,98
2024-08-01,C,Beverages,3852,770,22
2024-08-01,C,Snacks,2855,797,44
2024-08-01,C,Fruits,3104,558,96
2024-08-01,B,Bakery,1874,281,24
2024-08-01,B,Dairy,1434,281,77
2024-08-01,B,Beverages,1407,213,45
2024-08-01,C,Bakery,2580,640,64
2024-08-01,B,Fruits,2846,670,27
2024-08-01,A,Bakery,1526,259,110
2024-08-01,A,Dairy,4256,1264,87
2024-08-01,A,Beverages,1329,199,106
2024-08-01,A,Snacks,1468,221,25
2024-08-01,A,Fruits,3222,892,64
2024-08-01,B,Snacks,4079,703,60
2024-08-02,C,Bakery,3660,609,96
2024-08-02,C,Dairy,3865,806,66
2024-08-02,C,Beverages,4476,728,113
2024-08-02,C,Snacks,811,142,39
2024-08-02,C,Fruits,1792,344,63
2024-08-02,B,Bakery,1998,588,99
2024-08-02,B,Dairy,2301,495,72
2024-08-02,B,Beverages,3350,1002,33
2024-08-02,B,Fruits,4983,899,116
2024-08-02,A,Bakery,1879,463,34
2024-08-02,A,Dairy,2206,634,74
2024-08-02,A,Beverages,881,250,26
2024-08-02,A,Snacks,4519,757,67
2024-08-02,A,Fruits,2524,639,63
2024-08-02,B,Snacks,4556,1202,114
2024-08-03,B,Dairy,3817,968,112
2024-08-03,C,Dairy,4398,767,88
2024-08-03,C,Beverages,868,184,67
2024-08-03,C,Snacks,3799,961,90
2024-08-03,C,Fruits,3996,710,100
2024-08-03,B,Bakery,2597,434,48
2024-08-03,B,Beverages,1058,207,70
2024-08-03,C,Bakery,1643,442,81
2024-08-03,B,Fruits,1056,315,53
2024-08-03,A,Fruits,823,162,34
2024-08-03,A,Snacks,3194,544,63
2024-08-03,B,Snacks,4148,728,52
2024-08-03,A,Dairy,4035,686,80
2024-08-03,A,Bakery,4295,1203,112
2024-08-03,A,Beverages,3559,1032,97
2024-08-04,C,Bakery,892,189,72
2024-08-04,C,Dairy,4398,849,82
2024-08-04,C,Beverages,3885,978,61
2024-08-04,C,Snacks,4732,1003,68
2024-08-04,C,Fruits,4267,701,112
2024-08-04,B,Dairy,3878,880,55
2024-08-04,B,Beverages,4669,1161,107
2024-08-04,B,Bakery,1875,386,34
2024-08-04,B,Fruits,2388,621,103
2024-08-04,A,Bakery,3401,600,66
2024-08-04,A,Dairy,3792,1016,62
2024-08-04,A,Beverages,2996,858,44
2024-08-04,A,Snacks,2313,501,27
2024-08-04,A,Fruits,3396,564,25
2024-08-04,B,Snacks,2743,688,39
2024-08-05,B,Bakery,3976,917,88
2024-08-05,C,Dairy,3012,608,84
2024-08-05,C,Bakery,4137,900,91
2024-08-05,C,Beverages,2778,642,64
2024-08-05,C,Snacks,4131,1181,107
2024-08-05,C,Fruits,1522,230,47
2024-08-05,B,Dairy,2910,817,74
2024-08-05,A,Snacks,4691,1085,62
2024-08-05,B,Snacks,3300,525,28
2024-08-05,B,Fruits,2533,504,62
2024-08-05,A,Bakery,1313,393,86
2024-08-05,A,Dairy,2325,448,113
2024-08-05,A,Beverages,3492,629,94
2024-08-05,A,Fruits,2792,705,72
2024-08-05,B,Beverages,3459,759,114
2024-08-06,C,Bakery,1562,333,43
2024-08-06,C,Dairy,1454,349,30
2024-08-06,C,Beverages,3554,776,102
2024-08-06,C,Snacks,3525,956,54
2024-08-06,C,Fruits,2958,840,41
2024-08-06,B,Dairy,3393,649,115
2024-08-06,B,Bakery,3078,778,91
2024-08-06,B,Beverages,2706,414,37
2024-08-06,B,Fruits,3900,961,34
2024-08-06,A,Bakery,3333,879,31
2024-08-06,A,Dairy,4018,840,81
2024-08-06,A,Beverages,2772,653,20
2024-08-06,A,Snacks,1129,231,39
2024-08-06,A,Fruits,1119,283,41
2024-08-06,B,Snacks,4955,1116,111
2024-08-07,C,Dairy,4027,926,100
2024-08-07,C,Beverages,4950,1113,99
2024-08-07,C,Snacks,2134,331,85
2024-08-07,C,Fruits,825,187,29
2024-08-07,B,Bakery,1009,160,65
2024-08-07,B,Dairy,986,221,72
2024-08-07,B,Beverages,1858,393,102
2024-08-07,C,Bakery,2867,777,32
2024-08-07,B,Fruits,2616,603,23
2024-08-07,A,Bakery,2521,598,63
2024-08-07,A,Dairy,2996,794,30
2024-08-07,A,Beverages,2639,628,90
2024-08-07,A,Snacks,2264,443,117
2024-08-07,A,Fruits,3972,753,23
2024-08-07,B,Snacks,2710,469,109
2024-08-08,C,Bakery,4239,1159,108
2024-08-08,C,Dairy,3846,595,52
2024-08-08,C,Beverages,1359,385,118
2024-08-08,C,Snacks,3211,827,79
2024-08-08,C,Fruits,1674,411,59
2024-08-08,B,Bakery,1503,377,98
2024-08-08,B,Dairy,907,259,56
2024-08-08,B,Beverages,1776,359,111
